chebi_id	children_count	depth[,]
CHEBI:65155	0	9, 11, 12, 13
CHEBI:51360	0	10, 11, 12, 13
CHEBI:52848	2	5
CHEBI:65154	0	9, 11, 12, 13
CHEBI:51361	4	7, 8, 9
CHEBI:65153	0	10, 11, 12
CHEBI:65152	0	10, 11, 12
CHEBI:65147	0	10, 11, 12, 13
CHEBI:51354	0	16, 18, 9, 10, 11, 12, 13, 14, 15
CHEBI:65148	0	10, 11, 12
CHEBI:51353	0	12, 13, 14, 15
CHEBI:65145	0	10, 11, 12, 13
CHEBI:51352	0	7
CHEBI:65146	0	10, 11, 12, 13
CHEBI:51351	0	7
CHEBI:51358	2	8, 9, 10, 11
CHEBI:51357	0	7, 8
CHEBI:65149	0	10, 11, 12, 13
CHEBI:51356	28	17, 8, 9, 10, 11, 12, 13, 14, 15
CHEBI:51355	0	16, 18, 9, 10, 11, 12, 13, 14, 15
CHEBI:51359	1	9, 10, 11, 12
CHEBI:52876	0	6, 8, 9
CHEBI:52875	0	6, 8, 9
CHEBI:52874	0	6, 8, 9
CHEBI:52873	0	6, 8, 9
CHEBI:52872	0	6, 8, 9, 10, 11, 12, 13
CHEBI:52870	0	6, 8, 9, 10, 11
CHEBI:65120	0	10, 11, 12, 13
CHEBI:51391	0	9
CHEBI:51392	3	8
CHEBI:65122	0	10, 12
CHEBI:51393	0	9
CHEBI:65121	0	10, 11, 12, 13
CHEBI:51394	0	9
CHEBI:52879	0	4
CHEBI:52878	0	5, 8, 10
CHEBI:52877	0	6, 8, 9
CHEBI:51390	0	9
CHEBI:65116	0	17, 16, 11, 12, 13, 14, 15
CHEBI:51389	17	7
CHEBI:65117	0	6, 8, 9, 10
CHEBI:2317	0	9, 10, 11
CHEBI:51388	3	8
CHEBI:65118	0	9, 10, 11
CHEBI:65119	0	17, 16, 19, 18, 20, 12, 13, 14, 15
CHEBI:65112	0	11, 12, 13
CHEBI:51385	0	8, 9, 10, 11, 12, 13
CHEBI:43164	0	5
CHEBI:65113	0	10, 11, 12, 13
CHEBI:51384	0	11, 12, 13, 14
CHEBI:65114	0	9, 10, 11, 12, 13, 14
CHEBI:51387	24	6
CHEBI:65115	0	9, 11, 12, 13
CHEBI:51386	0	8, 9, 10, 11, 12, 13
CHEBI:2311	0	7, 8, 9, 10
CHEBI:52863	0	7, 8
CHEBI:52862	0	6, 8, 9
CHEBI:52865	0	6, 9, 10, 11
CHEBI:52864	0	6, 9, 10, 11
CHEBI:52861	0	6, 8, 9
CHEBI:52860	0	7, 8, 9, 10, 11, 12, 13, 14
CHEBI:65133	0	6
CHEBI:51382	2	4
CHEBI:65132	0	12, 14
CHEBI:51383	0	5
CHEBI:65131	0	12, 13, 14, 15
CHEBI:51380	0	8, 9, 10, 11
CHEBI:65130	0	12, 13, 14, 15
CHEBI:51381	2	6
CHEBI:52867	0	7, 8
CHEBI:52866	0	6, 8, 9
CHEBI:52869	0	7, 8, 10
CHEBI:52868	0	6, 8, 9
CHEBI:65129	0	17, 16, 19, 18, 20, 12, 13, 14, 15
CHEBI:51379	0	7
CHEBI:65127	0	5
CHEBI:51378	0	7
CHEBI:65128	0	11, 13
CHEBI:51377	2	6
CHEBI:43176	0	3
CHEBI:51376	0	6
CHEBI:65125	1	10, 11, 12, 13
CHEBI:51375	0	6
CHEBI:65126	0	11, 12, 13, 14
CHEBI:65123	0	11, 13
CHEBI:65124	0	11, 13
CHEBI:2303	0	17, 16, 18, 11, 13, 14, 15
CHEBI:52813	0	6, 8, 9
CHEBI:52814	0	6, 8, 9, 10, 11, 12
CHEBI:52812	0	6, 8, 9, 10, 11, 12
CHEBI:52817	0	6, 9, 10, 11, 12, 13
CHEBI:52818	0	6, 9, 10, 11, 12, 13
CHEBI:43179	0	11, 12, 13
CHEBI:52815	0	5, 8, 10
CHEBI:65100	0	17, 16, 11, 12, 13, 14, 15
CHEBI:52816	0	6, 9, 10, 11
CHEBI:51326	2	8, 9, 10, 11, 12
CHEBI:51327	0	9, 10, 11, 12, 13
CHEBI:51328	1	8, 9, 10
CHEBI:51329	0	9, 10, 11, 12, 13
CHEBI:43186	0	12, 13, 14, 15
CHEBI:51320	5	8, 9, 10
CHEBI:52819	0	6, 9, 10, 11, 12, 13
CHEBI:51321	1	9, 10, 11
CHEBI:51322	1	9, 10, 11
CHEBI:51323	8	9, 10, 11
CHEBI:51324	4	7, 8, 9, 10, 11
CHEBI:51325	0	9, 10, 11, 12, 13
CHEBI:52800	0	5, 8, 10
CHEBI:52801	0	5, 8, 10
CHEBI:52802	0	5, 8, 9
CHEBI:52803	0	5, 8, 9
CHEBI:52804	0	6, 8, 9
CHEBI:65110	0	11, 12, 13
CHEBI:52805	0	6, 8, 9, 10, 11, 12
CHEBI:65111	0	8, 10, 11, 12
CHEBI:52806	0	6, 8, 9, 10, 11
CHEBI:52807	0	6, 9, 10, 11, 12, 13
CHEBI:51317	0	10, 11, 12
CHEBI:51318	0	10, 11, 12
CHEBI:51315	0	10, 11, 12
CHEBI:51316	12	8, 9, 10
CHEBI:65109	3	10, 11, 12
CHEBI:51319	2	9, 10, 11
CHEBI:65104	3	12, 14
CHEBI:43199	0	8, 10, 11, 12, 13, 14
CHEBI:65103	0	8, 10, 11, 12
CHEBI:51310	0	16, 11, 12, 13, 14, 15
CHEBI:65102	0	8, 10, 11, 12
CHEBI:43197	0	16, 10, 11, 12, 13, 14, 15
CHEBI:65101	0	10, 12, 13, 14, 15
CHEBI:51313	4	9, 10, 11
CHEBI:65108	0	11, 12, 13
CHEBI:65107	0	10, 11, 12
CHEBI:51314	0	10, 11, 12
CHEBI:65106	0	11, 12, 13, 14, 15
CHEBI:51311	0	9, 10, 11, 12
CHEBI:43193	0	9, 10, 11, 12, 13, 14
CHEBI:65105	0	11, 13
CHEBI:51312	0	9, 10, 11, 12, 13
CHEBI:43192	0	8, 9, 10, 11, 12
CHEBI:52839	5	5, 8
CHEBI:48811	0	10, 11, 12
CHEBI:51350	0	16, 18, 9, 10, 11, 12, 13, 14, 15
CHEBI:52837	12	5, 8
CHEBI:52838	9	5, 8
CHEBI:48814	0	7, 8, 9
CHEBI:52835	0	6, 8, 9
CHEBI:52836	0	6, 7, 8, 9
CHEBI:52833	0	6, 8, 9
CHEBI:52834	0	6, 8, 9
CHEBI:52831	2	12, 14
CHEBI:48819	0	3
CHEBI:52832	0	12, 14
CHEBI:52830	0	6, 8, 9
CHEBI:51348	0	8, 9, 10, 11, 12, 13
CHEBI:51349	20	4, 8, 9
CHEBI:51344	0	9, 10
CHEBI:51345	0	6, 7
CHEBI:51346	0	6, 7
CHEBI:51347	4	6
CHEBI:51340	0	9, 10, 11, 12, 13, 14, 15
CHEBI:51341	1	12, 13, 14, 15
CHEBI:51342	0	7
CHEBI:51343	0	7
CHEBI:52826	0	4, 7
CHEBI:52827	0	6, 8, 9
CHEBI:52822	0	6, 8, 9
CHEBI:52823	0	6, 8, 9
CHEBI:52824	0	6, 8, 9
CHEBI:52825	0	6, 8, 9
CHEBI:52820	0	6, 8, 9
CHEBI:52821	0	6, 8, 9
CHEBI:51339	13	7, 9
CHEBI:51337	66	6, 9, 10
CHEBI:51338	0	4
CHEBI:51335	0	5
CHEBI:51336	12	4, 10, 11
CHEBI:51333	3	6, 7
CHEBI:51334	2	7, 8, 10
CHEBI:51331	1	4
CHEBI:51330	0	9, 10
CHEBI:65464	0	6
CHEBI:63204	0	8, 9, 10, 11, 12, 13, 14
CHEBI:36162	0	9, 10, 11, 12, 13, 14
CHEBI:65465	0	6
CHEBI:36161	0	16, 7, 8, 9, 12, 13, 14, 15
CHEBI:63205	0	7, 9, 10, 11, 12
CHEBI:63202	0	17, 16, 19, 18, 13, 15
CHEBI:36160	0	9, 10, 11, 12, 13, 14
CHEBI:65466	0	8, 9, 10, 11
CHEBI:63203	0	7, 9, 10, 11, 12
CHEBI:65467	0	8, 9, 10, 11
CHEBI:65468	0	6
CHEBI:63200	0	11, 12, 13, 14
CHEBI:65469	0	6
CHEBI:63201	0	11, 12, 13, 14
CHEBI:36167	0	9, 10, 12
CHEBI:63208	0	17, 16, 19, 18, 21, 20, 12, 13, 14, 15
CHEBI:36166	2	10, 11, 12, 13
CHEBI:36165	0	8, 9, 11
CHEBI:63209	0	7, 9, 10, 11
CHEBI:63206	0	8, 9, 10, 11, 12, 13, 14
CHEBI:36164	32	9, 10, 11, 12
CHEBI:36163	0	16, 7, 8, 9, 12, 13, 14, 15
CHEBI:63207	0	16, 9, 11, 12, 13, 14, 15
CHEBI:34938	0	9, 10, 12
CHEBI:34939	0	11
CHEBI:34932	0	8, 9, 11
CHEBI:65470	0	6
CHEBI:34934	0	10, 11, 12, 13, 14
CHEBI:65472	0	6
CHEBI:65471	0	6
CHEBI:65474	0	6
CHEBI:65473	0	6
CHEBI:65455	0	6
CHEBI:26401	473	8, 9, 10
CHEBI:65456	0	6
CHEBI:65453	0	6
CHEBI:36151	5	9, 10, 11, 12, 13, 14, 15
CHEBI:65454	0	6
CHEBI:26400	149	17, 16, 10, 11, 12, 13, 14, 15
CHEBI:65459	0	6
CHEBI:65457	0	6
CHEBI:65458	0	7, 8, 9, 12, 14
CHEBI:36157	3	9, 10, 12
CHEBI:36159	0	11, 12, 13, 14
CHEBI:36158	8	6, 11, 12, 13, 14
CHEBI:36153	2	9, 10, 11, 12
CHEBI:36152	3	16, 10, 11, 12, 13, 14, 15
CHEBI:36155	2	9, 10, 12
CHEBI:36154	4	8, 9, 11
CHEBI:36149	0	8, 9, 11
CHEBI:34928	0	8, 9, 10, 11
CHEBI:34921	0	9, 10, 11, 12, 13
CHEBI:65463	0	6
CHEBI:65462	0	6
CHEBI:65461	0	6
CHEBI:65460	0	6
CHEBI:65446	0	6
CHEBI:65447	0	6
CHEBI:65448	0	7, 8, 9, 10, 11, 12, 13
CHEBI:65449	0	7, 8, 9, 10, 11, 12, 13
CHEBI:36140	2	11, 13
CHEBI:65442	0	6
CHEBI:65443	0	6
CHEBI:65444	0	6
CHEBI:65445	0	6
CHEBI:36144	0	16, 7, 8, 9, 12, 13, 14, 15
CHEBI:36143	0	5, 7, 8, 9, 10
CHEBI:36142	2	8
CHEBI:36141	191	6, 10, 12
CHEBI:36148	0	8, 9, 11
CHEBI:36147	25	8, 9, 11
CHEBI:36145	47	9, 10, 11, 12
CHEBI:34914	0	7, 8, 9
CHEBI:34916	1	8, 9, 10
CHEBI:34917	0	8, 9, 10, 11, 12
CHEBI:552760	0	10, 12
CHEBI:34918	0	7, 9, 10, 12
CHEBI:65450	0	6
CHEBI:65452	0	6
CHEBI:65451	0	6
CHEBI:34911	2	8, 9, 10, 12
CHEBI:34912	0	7
CHEBI:65437	0	7, 8, 9, 10, 12
CHEBI:65438	0	7, 8, 9, 10, 11, 12
CHEBI:65435	0	7, 8, 9, 10, 12
CHEBI:65436	0	7, 8, 9, 10, 12
CHEBI:65433	0	6
CHEBI:65434	0	6
CHEBI:65431	0	6
CHEBI:65432	0	6
CHEBI:36130	21	9, 10, 11, 12, 13
CHEBI:36133	2	8, 9, 11
CHEBI:36132	70	10, 12
CHEBI:36134	1	9, 10, 12
CHEBI:65439	0	6
CHEBI:34905	0	5, 8
CHEBI:36128	0	7, 8, 10
CHEBI:36129	3	9, 10, 11, 12
CHEBI:34909	0	10, 11, 12
CHEBI:34908	0	7, 8, 9
CHEBI:65441	0	6
CHEBI:65440	0	6
CHEBI:36125	2	7, 8, 10
CHEBI:36126	1	7, 8, 10
CHEBI:36123	7	7, 8, 9, 10, 11, 12, 13
CHEBI:36124	0	9, 10, 11, 12, 13, 14, 15
CHEBI:36121	0	9, 10, 11, 12, 13, 14, 15
CHEBI:36122	0	16, 10, 12, 13, 14, 15
CHEBI:36120	0	8, 9, 10, 11, 12
CHEBI:63249	0	7, 8, 9
CHEBI:63246	0	6, 8, 9
CHEBI:63245	0	7, 8, 9, 10, 11, 12
CHEBI:63244	0	10, 11, 12, 13
CHEBI:63243	0	8, 9, 10, 11
CHEBI:63242	0	12, 14
CHEBI:63251	0	10, 12
CHEBI:63252	0	8, 10, 11, 12
CHEBI:63250	0	7, 8, 9, 10
CHEBI:36119	0	8, 10, 11, 12, 13
CHEBI:36117	2	8, 10, 11, 12, 13
CHEBI:36116	0	9, 11, 12, 13, 14
CHEBI:36112	6	8, 9, 10, 11, 12
CHEBI:36113	0	6, 9
CHEBI:36114	0	8, 10, 11, 12, 13
CHEBI:36115	0	9, 11, 12, 13, 14
CHEBI:63239	2	7, 8, 10
CHEBI:36110	2	8, 9, 11
CHEBI:63236	0	16, 7, 8, 9, 10, 11, 12, 13, 14, 15
CHEBI:63235	0	11, 13
CHEBI:65499	0	6
CHEBI:65498	0	6
CHEBI:63238	2	8, 9, 10, 11, 12
CHEBI:65497	0	6
CHEBI:63237	0	9, 10, 11, 12, 13
CHEBI:63232	0	11, 13
CHEBI:63231	0	16, 11, 12, 13, 14
CHEBI:63234	0	11, 13
CHEBI:63233	0	11, 13
CHEBI:63240	0	16, 7, 8, 9, 10, 11, 12, 13, 14, 15
CHEBI:63241	0	8, 9, 11
CHEBI:36109	4	7, 8, 10
CHEBI:36106	0	10, 11, 12, 13
CHEBI:36105	0	16, 13, 14, 15
CHEBI:36108	0	10, 11, 12, 13
CHEBI:36107	0	8, 9, 11
CHEBI:36100	0	16, 10, 11, 12, 13, 14, 15
CHEBI:63229	0	9, 10, 11, 12
CHEBI:63228	1	11, 13
CHEBI:36103	0	16, 10, 11, 13, 14, 15
CHEBI:36104	3	10, 11, 12, 13
CHEBI:36101	0	16, 10, 11, 12, 13, 14, 15
CHEBI:36102	0	16, 10, 11, 13, 14, 15
CHEBI:63223	0	17, 16, 19, 18, 21, 20, 12, 13, 14, 15
CHEBI:63222	0	7, 9, 10, 11
CHEBI:63221	0	16, 18, 10, 11, 12, 13, 14, 15
CHEBI:63220	0	17, 16, 19, 18, 21, 20, 12, 13, 14, 15
CHEBI:65487	0	6
CHEBI:63227	0	8, 9, 10, 11, 12, 13, 14
CHEBI:63226	0	10, 11
CHEBI:65486	0	6
CHEBI:65489	0	6
CHEBI:65488	0	6
CHEBI:63224	0	6, 8, 9, 10
CHEBI:65493	0	6
CHEBI:65494	0	6
CHEBI:65495	0	6
CHEBI:65496	0	6
CHEBI:63230	0	9, 10, 11, 12
CHEBI:65490	0	6
CHEBI:65492	0	6
CHEBI:63218	0	6, 7
CHEBI:63217	0	7, 8, 10
CHEBI:63219	0	16, 11, 12, 13, 14
CHEBI:63210	0	8, 9, 10, 11, 12, 13, 14
CHEBI:63212	0	6, 8, 9, 10
CHEBI:65479	0	6
CHEBI:63211	0	17, 16, 19, 18, 21, 20, 12, 13, 14, 15
CHEBI:65478	0	6
CHEBI:63214	0	17, 16, 8, 9, 10, 11, 12, 13, 14, 15
CHEBI:63213	0	7, 9, 10, 11, 12
CHEBI:65476	0	6
CHEBI:63216	0	10, 11, 12, 13, 14, 15
CHEBI:65475	0	6
CHEBI:63215	0	8, 9, 10, 11, 12, 13
CHEBI:65484	0	6
CHEBI:65485	0	6
CHEBI:65482	0	6
CHEBI:65483	0	6
CHEBI:65480	0	6
CHEBI:65481	0	6
CHEBI:27961	0	9, 10, 11, 12
CHEBI:27962	0	13, 15
CHEBI:27963	0	10, 11, 12, 13, 14
CHEBI:27964	0	17, 16, 19, 18, 21, 20, 10, 11, 12, 13, 14, 15
CHEBI:27960	0	11, 12, 13, 14
CHEBI:31496	0	8, 9, 10, 11, 12
CHEBI:31498	0	7, 10
CHEBI:31499	0	8, 9, 11
CHEBI:27959	2	11, 12
CHEBI:27958	0	8, 9, 10, 11
CHEBI:27955	0	10, 11, 12
CHEBI:27954	0	7, 8, 9, 10, 11, 12
CHEBI:27957	0	10, 12
CHEBI:27956	0	10, 11, 12, 13
CHEBI:27974	0	9, 10, 11, 12
CHEBI:27975	0	12, 14
CHEBI:27972	0	10, 11, 12, 13
CHEBI:27973	0	16, 13, 14, 15
CHEBI:27970	0	9, 11, 12, 14
CHEBI:27971	0	10, 11, 12, 13, 14, 15
CHEBI:48765	0	7
CHEBI:27969	0	11, 13
CHEBI:27967	0	8, 9, 10, 11, 12, 13
CHEBI:27965	0	7, 8, 9
CHEBI:27940	0	11, 12, 13, 14
CHEBI:27941	0	10, 12, 13, 15
CHEBI:27942	0	9, 10, 11, 12, 13
CHEBI:31475	0	9, 10, 12, 13
CHEBI:31483	0	7, 8, 9, 10, 11, 12, 13, 14
CHEBI:48775	0	6, 7, 8, 9
CHEBI:27933	169	8, 9, 10, 11, 12, 14
CHEBI:27932	0	10, 12
CHEBI:27934	0	13, 15
CHEBI:27937	0	10
CHEBI:27936	0	8, 9, 10, 11, 12
CHEBI:27939	2	16, 9, 10, 11, 12, 13, 14, 15
CHEBI:27938	0	17, 12, 13, 14, 15
CHEBI:27952	0	11, 12, 13, 14
CHEBI:27953	0	9, 10, 12
CHEBI:529996	0	8, 10, 11, 12, 13
CHEBI:27950	0	16, 10, 11, 12, 13, 14, 15
CHEBI:27951	0	9, 10, 11, 12, 13, 14, 15
CHEBI:48778	0	9, 10, 11, 12, 13
CHEBI:31489	0	9, 10, 11, 12
CHEBI:31487	0	8, 9, 11
CHEBI:31488	26	9, 10, 11
CHEBI:48782	0	7, 8
CHEBI:31490	0	8, 9, 11
CHEBI:48786	0	9, 10, 11, 12, 13, 14
CHEBI:27946	0	7, 8, 9, 10, 12
CHEBI:27945	0	12, 13, 14, 15
CHEBI:27944	0	11, 12, 13, 14, 15
CHEBI:27943	0	9, 10
CHEBI:27949	0	10, 11, 12, 13
CHEBI:27948	0	17, 16, 19, 18, 13, 15
CHEBI:27947	0	11, 12, 13, 14, 15
CHEBI:48707	0	12, 13, 14, 15
CHEBI:31455	0	9, 10
CHEBI:48704	0	10, 11, 12
CHEBI:31457	0	11, 13
CHEBI:48702	0	10, 11, 12
CHEBI:48703	2	9, 10, 11
CHEBI:48700	1	9, 10, 11, 12
CHEBI:31459	0	11, 12, 13, 14, 15
CHEBI:48701	1	8, 9, 10, 11, 12, 13
CHEBI:27920	0	9, 10, 11
CHEBI:48708	2	11, 12, 13, 14
CHEBI:48709	3	10, 11, 12, 13
CHEBI:27914	0	11, 12, 13, 14
CHEBI:27915	0	10, 11, 12, 13
CHEBI:27916	0	8, 10, 12
CHEBI:27917	0	17, 16, 10, 12, 13, 14, 15
CHEBI:27910	0	11, 12, 13
CHEBI:27911	0	12
CHEBI:27912	0	8, 10, 11, 13
CHEBI:27913	0	12, 14
CHEBI:48710	0	12, 13, 14
CHEBI:27918	0	11, 12, 13, 14, 15
CHEBI:31460	0	8, 9, 11
CHEBI:27919	0	9, 10, 11, 12
CHEBI:31461	0	9, 11
CHEBI:48715	1	9, 10, 11, 12, 13
CHEBI:48716	0	12, 13, 14
CHEBI:31464	0	17, 16, 18, 15
CHEBI:48717	0	12, 13, 14
CHEBI:31463	0	9, 10, 11, 12, 13, 15
CHEBI:48712	0	12, 13, 14, 15
CHEBI:48713	0	10, 11, 12, 13
CHEBI:31468	0	10, 11, 12, 13, 14, 15
CHEBI:48714	1	9, 10, 11, 12, 13
CHEBI:27931	0	11, 12, 13, 14
CHEBI:27930	0	9, 11, 13
CHEBI:48719	1	7, 8, 9, 10
CHEBI:27927	0	9, 11, 12, 14
CHEBI:27928	0	8, 9, 10, 11, 12
CHEBI:27925	0	16, 11, 12, 13, 14
CHEBI:27926	3	11, 13
CHEBI:27923	0	10, 11, 12, 13, 14
CHEBI:27924	0	8
CHEBI:36196	0	8, 9, 10, 11, 12
CHEBI:27922	18	11, 13
CHEBI:36197	1	8, 9, 10, 11, 12
CHEBI:36194	2	9, 10, 11, 12
CHEBI:48721	3	9
CHEBI:36192	1	10, 11, 12, 13
CHEBI:48720	0	8, 9, 10, 11, 12, 13, 14, 15
CHEBI:36193	1	8, 9, 11
CHEBI:31472	0	10, 11
CHEBI:36190	0	17, 16, 7, 9, 11, 12, 13, 14, 15
CHEBI:36191	1	8, 9, 11
CHEBI:27929	0	9, 10, 11, 12
CHEBI:48724	2	6, 8, 9, 10
CHEBI:48725	1	9, 11
CHEBI:48722	0	10
CHEBI:48723	0	9, 10, 11
CHEBI:48728	1	9, 10, 11, 12
CHEBI:31430	0	9, 10
CHEBI:48729	0	6
CHEBI:48726	13	8
CHEBI:48727	3	10
CHEBI:31432	0	5, 7, 9, 10, 11, 12
CHEBI:31439	0	12
CHEBI:36185	0	9, 10, 11
CHEBI:36186	1	9, 10, 11, 12
CHEBI:36188	1	8, 9, 11
CHEBI:36189	1	7, 8, 9, 10, 11
CHEBI:36180	2	8, 9, 10, 11, 12
CHEBI:31440	0	5, 6, 11, 12
CHEBI:36181	7	8, 9, 11
CHEBI:48732	1	9, 10, 11, 12
CHEBI:48731	1	9, 10, 11, 12
CHEBI:36183	0	16, 7, 8, 9, 12, 13, 14, 15
CHEBI:48730	2	5
CHEBI:36184	0	10, 11
CHEBI:48733	0	6
CHEBI:31448	0	9, 10, 11, 12
CHEBI:48734	1	9, 10, 11, 12, 13
CHEBI:48735	1	9, 10, 11, 12, 13
CHEBI:48736	0	9, 10, 11, 12, 13
CHEBI:31444	0	16, 18, 10, 11, 12, 13, 14, 15
CHEBI:48737	7	8, 9, 10
CHEBI:48738	1	8, 9, 10
CHEBI:31442	0	9, 10, 11, 12, 13, 15
CHEBI:48739	1	7, 8, 9, 10, 11
CHEBI:31441	0	7, 8, 9, 10, 11, 12, 14
CHEBI:27901	0	13, 15
CHEBI:36176	5	7, 8, 9, 10, 11, 12
CHEBI:27902	0	9, 11, 12, 13, 14, 15
CHEBI:36177	0	11, 12, 13, 14
CHEBI:36174	1	9, 10, 11, 12
CHEBI:36175	1	8, 9, 11
CHEBI:27900	0	10, 11, 12, 13
CHEBI:27905	0	9, 10, 11
CHEBI:27906	0	9, 13, 15
CHEBI:27903	0	8, 9, 10, 11, 12, 13
CHEBI:36178	5	10, 11, 12, 13
CHEBI:27904	0	13, 15
CHEBI:36179	0	6, 9
CHEBI:31450	3	8, 9, 10
CHEBI:27909	0	8, 9, 10, 11
CHEBI:27907	0	16, 18, 14
CHEBI:27908	0	10, 11, 12, 13, 14
CHEBI:36172	14	9, 10, 11, 12
CHEBI:48741	2	11, 12, 13
CHEBI:48740	0	11, 12
CHEBI:36173	6	8, 9, 11
CHEBI:48742	1	9, 10, 11, 12, 13
CHEBI:31426	0	9, 11
CHEBI:31419	0	9, 10, 11
CHEBI:31414	0	9, 10, 11, 12, 13, 14
CHEBI:31413	0	9, 10, 11
CHEBI:31410	2	9, 10
CHEBI:31401	0	8, 9, 10, 11, 12, 13
CHEBI:31403	0	9, 10, 11
CHEBI:27899	0	6, 8
CHEBI:27888	0	16, 8, 9, 10, 11, 13, 14, 15
CHEBI:27889	1	7
CHEBI:48680	6	12, 14
CHEBI:48684	2	7, 8, 9, 10
CHEBI:48683	4	8, 9, 10, 11, 12
CHEBI:48682	0	8, 9, 10, 11
CHEBI:48681	1	11, 12, 13, 14
CHEBI:48688	0	9, 11
CHEBI:48687	0	9, 11
CHEBI:48686	0	9, 11
CHEBI:48685	0	8, 9, 10, 11
CHEBI:48678	0	16, 14
CHEBI:48679	6	12, 14
CHEBI:27890	0	10, 11, 12
CHEBI:27891	0	9, 10, 11, 12, 13, 14
CHEBI:27894	0	9, 10, 11
CHEBI:27893	0	9, 10, 12
CHEBI:27896	0	17, 16, 19, 18, 20, 11, 12, 13, 14, 15
CHEBI:27895	0	11, 12, 13, 14, 15
CHEBI:27898	0	10, 11, 12, 13
CHEBI:27897	2	7, 9, 10, 11, 12, 13
CHEBI:27879	0	16, 10, 11, 12, 13, 14, 15
CHEBI:27877	0	11, 12
CHEBI:26390	39	17, 16, 18, 10, 11, 12, 13, 14, 15
CHEBI:27878	0	9, 10, 11, 12, 13
CHEBI:26392	62	9, 10, 11, 12, 13
CHEBI:26391	19	9, 10, 11, 12, 13
CHEBI:26394	207	8, 9, 10, 11, 12
CHEBI:26393	19	9, 10, 11, 12, 13
CHEBI:26396	10	10, 11, 12, 13, 14
CHEBI:48670	2	13, 15
CHEBI:26395	209	9, 10, 11, 12, 13
CHEBI:48673	0	16, 14
CHEBI:26398	11	10, 11, 12, 13, 14
CHEBI:48672	0	16, 14
CHEBI:26397	40	10, 11, 12, 13, 14
CHEBI:48674	2	13, 15
CHEBI:26399	182	9, 10, 11, 12, 13, 14
CHEBI:48677	0	16, 14
CHEBI:48667	0	9, 10, 12
CHEBI:48669	0	9, 10, 11, 12
CHEBI:27883	0	10, 11, 12, 13, 14
CHEBI:27882	0	8, 9, 11
CHEBI:27881	2	8, 9, 10, 11
CHEBI:27880	0	9, 10, 11, 12, 13
CHEBI:27887	0	10, 11, 12, 13, 15
CHEBI:27886	0	17, 16, 18, 12, 14, 15
CHEBI:27884	1	16, 13, 14, 15
CHEBI:26383	0	10, 12, 13, 15
CHEBI:26381	1	10, 11, 13
CHEBI:26380	0	7
CHEBI:27866	0	10, 12
CHEBI:27867	0	12, 13, 14, 15
CHEBI:27868	0	13, 15
CHEBI:27869	0	7, 8, 9
CHEBI:26389	6	10, 11, 12, 13, 14
CHEBI:26388	17	10, 11, 12, 13, 14
CHEBI:26387	7	10, 11, 12, 13, 14
CHEBI:26386	6	8, 9, 10, 11
CHEBI:26385	16	8, 9, 10, 11
CHEBI:26384	2	9, 11, 12, 14
CHEBI:27874	0	10, 12
CHEBI:27873	0	8, 9, 10, 11, 12, 13, 14
CHEBI:27876	0	11, 12, 13, 14
CHEBI:27870	0	8, 9, 10, 11, 12, 13, 14, 15
CHEBI:27872	0	7
CHEBI:27871	0	7, 8, 9
CHEBI:27859	0	17, 16, 13, 14, 15
CHEBI:48691	2	8, 9, 10, 11, 12
CHEBI:48690	0	9, 10, 11, 12, 13
CHEBI:27857	0	7, 8, 9, 10, 11, 12, 13
CHEBI:27858	0	11, 12, 13, 14
CHEBI:27855	0	11, 13
CHEBI:27856	0	11
CHEBI:48697	1	5, 9, 11
CHEBI:48696	0	8, 9, 10, 11
CHEBI:26377	4	8, 10, 11, 12, 13, 14
CHEBI:48699	0	8, 9, 10, 11
CHEBI:26379	0	6
CHEBI:48698	1	9, 10, 11, 12, 13
CHEBI:48693	0	8, 9, 10, 11
CHEBI:26374	3	9, 10, 11
CHEBI:48692	0	8, 9, 10, 11
CHEBI:26373	109	7, 8, 9
CHEBI:26376	0	8, 9, 10, 11, 12, 13
CHEBI:48695	0	9, 10, 11, 12, 13
CHEBI:26375	95	8, 9, 10
CHEBI:48694	0	7
CHEBI:48689	0	9, 11
CHEBI:27865	0	10, 11, 12, 13
CHEBI:27864	0	7, 8, 9, 10, 11, 12, 13, 14
CHEBI:27863	0	16, 13, 14, 15
CHEBI:27862	0	17, 16, 12, 13, 14, 15
CHEBI:27861	0	11, 13
CHEBI:27860	0	9, 10, 11
CHEBI:116278	0	7, 8, 9, 10, 11, 12, 13
CHEBI:63281	0	10, 12
CHEBI:63280	0	7, 8, 9, 10, 11
CHEBI:63285	0	16, 9, 11, 12, 13, 14, 15
CHEBI:63284	0	16, 9, 11, 12, 13, 14, 15
CHEBI:63283	0	9, 11, 13
CHEBI:63282	0	7, 8, 9, 10, 11
CHEBI:63277	0	7, 9, 10, 11
CHEBI:26362	0	9, 11, 12, 14
CHEBI:63278	0	6, 7, 8, 9, 10, 11
CHEBI:63275	0	9, 10, 11, 12
CHEBI:63276	3	8, 10, 11, 12, 13, 14, 15
CHEBI:26366	4	11, 13
CHEBI:63279	0	9, 10, 11, 12, 13
CHEBI:26369	10	16, 9, 10, 11, 12, 13, 14, 15
CHEBI:26361	13	10, 11, 12, 13
CHEBI:63290	0	6, 8, 9
CHEBI:26349	0	7, 9, 10, 11, 12, 14
CHEBI:63292	0	6, 8, 9
CHEBI:63291	0	6, 8, 9
